425,423,2098,22,1,557
425,426,2650,22,0,443
2,2,5003,22,2,2166
198,288,2656,22,4,1264
225,144,3928,22,3,177
603,604,2008,22,3,239
225,144,5153,22,5,190
291,32,4226,22,1,1239
258,502,2887,22,3,496
290,503,1552,22,1,254
176,74,1252,21,3,595
216,502,2773,21,1,636
331,289,2802,21,2,359
125,24,4988,21,3,206
35,2,2431,21,1,964
420,426,4612,21,3,242
35,2,4082,21,2,1026
37,168,5340,21,5,634
447,449,4837,21,3,190
148,149,1934,21,6,165
172,74,2164,21,0,620
90,59,602,21,4,632
337,181,4875,21,5,185
142,86,3171,21,5,1031
158,123,1852,21,6,443
501,212,3559,21,6,2409
52,7,2921,21,3,362
501,212,5584,21,5,2419
219,505,4434,21,0,327
219,505,3181,21,5,309
148,237,1756,21,0,455
69,290,1552,21,2,1034
199,30,3230,21,3,917
291,27,5539,21,6,255
321,99,4173,21,2,1125
114,232,488,21,0,140
85,303,1506,21,1,1501
49,74,5701,21,6,580
49,24,495,21,4,657
85,303,5063,21,5,1549
51,194,2663,21,2,279
346,91,2877,21,4,456
304,306,2876,21,4,385
474,479,739,21,3,321
41,38,1131,21,6,490
44,59,504,21,3,1130
44,59,2820,21,1,1164
303,227,1974,21,3,463
482,478,5524,21,5,154
15,205,3684,21,5,394
181,96,5658,21,2,451
289,94,848,21,5,214
115,313,3833,21,4,539
232,156,5404,21,5,450
117,347,4235,21,1,513
605,603,2008,21,4,159
418,322,2155,21,1,118
423,426,3746,21,6,166
199,337,4875,21,5,199
33,51,978,21,1,368
69,160,666,21,0,357
327,93,4538,21,4,201
463,157,4775,21,5,1395
237,184,3346,21,6,418
66,54,210,21,2,555
302,291,5539,21,2,673
92,152,4537,21,6,1405
236,331,2598,21,3,308
212,56,5915,21,5,313
242,464,967,21,3,268
334,177,5641,21,3,352
229,457,2293,21,6,1184
100,298,5635,21,5,2187
225,304,2406,21,2,1018
22,55,1329,21,6,207
515,447,3991,21,0,396
48,174,2680,21,3,527
89,15,3684,21,3,798
250,230,4285,21,0,247
196,174,5281,21,6,629
108,274,646,21,0,591
284,192,5357,21,0,514
50,33,4749,21,1,112
194,107,865,21,0,791
49,199,4875,21,2,445
232,231,3247,21,0,370
149,280,4901,21,4,810
93,94,5219,21,5,521
127,226,1592,21,3,530
134,21,5824,21,6,208
415,418,4406,21,2,449
210,130,2015,21,3,209
447,454,5108,21,6,449
106,94,1156,21,5,511
16,289,3172,21,0,913
374,276,2049,21,5,561
190,229,5328,21,5,369
35,268,1521,21,3,1057
35,268,1814,21,6,1057
199,111,5855,21,2,422
423,426,3125,21,3,237
35,268,1681,21,2,1099
142,303,141,20,4,1651
173,220,1936,20,0,1862
420,418,2155,20,0,201
263,264,5362,20,2,2061
181,53,5276,20,2,1027
181,53,4944,20,6,1018
328,322,2883,20,5,534
276,349,3985,20,1,1590
229,226,4575,20,5,392
196,174,2028,20,5,656
311,312,985,20,1,907
17,130,5448,20,2,1583
134,225,2406,20,6,1308
188,190,5328,20,2,132
115,153,305,20,3,240
199,173,1936,20,0,449
129,208,4090,20,5,221
144,94,3835,20,6,220
125,84,4794,20,6,880
56,56,1579,20,3,766
77,210,5558,20,2,1002
300,220,1323,20,4,218
230,238,4563,20,5,855
5,278,4481,20,2,1224
320,77,2465,20,5,872
133,56,3479,20,5,155
423,149,4901,20,1,1475
35,126,4891,20,4,1276
201,265,4509,20,1,626
133,56,1296,20,1,199
325,117,27,20,3,740
440,281,4343,20,5,1222
223,219,1900,20,3,502
181,56,4802,20,1,354
324,180,5560,20,4,644
76,35,1814,20,5,554
76,35,1916,20,5,562
319,347,3127,20,6,518
174,80,3446,20,4,341
129,15,2954,20,3,278
313,220,5714,20,2,208
59,168,1864,20,5,113
66,44,2134,20,3,529
231,312,458,20,0,175
234,293,4785,20,3,649
199,176,4164,20,2,769
461,299,1508,20,1,1019
573,270,5619,20,4,1254
573,270,4392,20,5,1248
292,293,5388,20,0,426
108,59,2272,20,3,575
294,304,5723,20,3,625
131,308,4170,20,2,522
176,224,4970,20,4,553
192,199,5855,20,5,848
131,308,2422,20,3,677
38,142,2090,20,0,486
90,35,464,20,3,768
184,367,3195,20,2,625
66,33,978,20,3,571
327,302,1153,20,4,248
129,320,4162,20,2,627
129,320,3325,20,5,585
100,192,3309,20,3,311
349,117,5455,20,1,377
211,51,4783,20,2,509
140,211,567,20,6,405
145,25,4707,20,4,2114
60,364,1250,20,5,594
148,149,6,20,0,302
27,302,1362,20,1,607
137,112,837,20,1,678
9,369,5682,20,3,1383
604,603,3430,20,0,194
31,502,2808,20,0,1962
62,181,5276,20,5,1556
2,76,1566,20,6,1206
2,76,1916,20,2,1232
62,181,4944,20,3,1599
242,464,174,20,2,206
300,313,5714,20,5,365
52,112,5547,20,6,765
174,30,5703,20,4,741
161,85,5063,20,4,228
46,331,1636,20,5,495
35,223,1900,20,4,1567
6,2,544,20,5,1355
98,25,1842,20,5,861
337,176,4581,20,1,249
402,237,2816,20,6,657
6,2,2735,20,0,1413
6,2,5453,20,4,1375
6,2,5003,20,0,1427
80,195,5283,20,4,934
52,197,4560,20,5,180
110,91,5591,20,3,718
195,255,4671,20,5,719
191,123,2914,20,3,1770
208,129,3170,20,1,198
312,240,5434,20,1,228
164,198,660,20,4,305
90,255,2311,20,5,582
312,240,4010,20,0,259
426,248,3308,20,0,450
342,57,5431,20,5,1033
67,340,5263,20,1,299
182,210,3237,20,3,711
112,54,5030,20,4,448
41,191,2874,20,6,1044
331,28,2801,20,6,565
331,28,2967,20,0,612
344,299,5498,20,2,984
77,56,1435,20,5,387
332,299,3264,20,6,366
85,181,5658,20,5,658
133,110,53,20,3,352
127,313,1918,20,5,277
260,290,2591,20,1,240
327,333,2608,20,5,1732
21,77,5548,20,3,362
176,220,5250,20,4,2019
192,186,900,20,6,693
248,322,2263,20,2,164
331,304,2876,20,5,1217
62,120,634,20,4,520
318,117,4235,20,5,385
203,208,3170,20,0,446
278,405,1320,20,6,168
53,125,4988,20,0,508
133,91,5659,20,6,254
327,310,5162,20,0,639
36,43,2741,20,5,1093
36,43,561,20,4,1091
36,43,2839,20,4,1109
36,43,5111,20,0,1112
343,183,756,20,4,1575
244,485,2183,20,5,577
17,305,5414,20,0,361
260,501,3559,20,0,410
47,394,371,20,1,630
46,340,4242,20,3,974
85,126,4513,20,2,551
327,13,5317,20,4,332
232,240,5236,20,1,309
293,234,1513,20,3,2225
144,289,2306,20,0,337
144,289,5804,20,5,356
210,219,580,20,6,553
110,142,141,19,3,296
434,129,2333,19,3,647
220,156,2040,19,1,182
62,255,3307,19,0,415
108,241,3916,19,2,267
205,129,2954,19,6,235
61,210,2015,19,3,148
119,128,5676,19,4,515
60,337,4941,19,3,814
77,77,4267,19,3,1437
145,194,1128,19,5,543
304,296,1796,19,6,332
174,233,1917,19,3,317
303,254,257,19,2,404
460,253,132,19,0,558
71,128,4863,19,6,766
165,156,222,19,0,392
128,183,4388,19,0,199
148,237,3346,19,0,516
62,35,1900,19,4,1389
110,176,5250,19,3,771
138,117,4282,19,2,1020
317,19,4523,19,6,432
232,114,306,19,3,191
69,219,4874,19,0,194
268,25,3608,19,6,370
45,175,2078,19,5,447
454,297,4333,19,2,980
240,245,4954,19,2,281
344,462,765,19,3,537
66,128,5185,19,3,1101
286,107,2367,19,1,254
54,192,1076,19,5,714
98,52,4596,19,1,438
293,295,5642,19,1,319
258,504,1565,19,6,247
173,364,5268,19,5,457
287,80,4742,19,5,471
62,42,414,19,6,234
256,231,3126,19,5,291
231,243,1743,19,0,693
191,198,4427,19,1,260
99,24,1230,19,4,210
84,133,5659,19,6,191
84,133,3479,19,0,192
40,236,2598,19,5,1080
69,130,5698,19,5,239
457,325,4544,19,2,773
128,186,1770,19,1,504
129,129,4090,19,5,1309
311,323,471,19,3,623
234,505,3977,19,3,1788
241,208,4762,19,5,641
365,331,2801,19,4,248
86,54,4409,19,3,146
77,133,1296,19,3,324
26,24,2596,19,4,181
22,382,5181,19,0,712
86,20,4873,19,0,737
206,207,3117,19,0,171
183,128,3313,19,4,120
194,38,2090,19,5,171
227,347,2188,19,4,142
117,13,4316,19,4,321
100,46,4242,19,3,497
74,99,5534,19,4,674
328,419,196,19,0,568
19,22,1661,19,6,176
175,45,2411,19,3,440
359,176,1878,19,0,540
194,172,3841,19,1,734
194,172,1506,19,1,852
248,426,3308,19,0,312
258,60,4941,19,2,1003
175,175,1168,19,4,73
141,199,2993,19,5,1002
255,284,5148,19,5,304
255,284,5357,19,3,289
117,220,1380,19,3,630
62,120,3467,19,5,346
342,66,4701,19,2,913
176,176,2831,19,3,386
447,467,2774,19,4,675
117,156,3886,19,6,172
272,148,5190,19,5,300
347,227,2188,19,3,150
115,220,2659,19,5,368
285,128,4842,19,1,359
220,13,2074,19,5,394
72,59,3250,19,1,195
286,33,1235,19,6,276
304,312,632,19,3,430
148,237,3654,19,5,691
463,294,2444,19,3,245
43,202,4315,19,1,1242
123,290,3736,19,3,280
154,117,4316,19,6,215
337,49,4875,19,1,559
88,30,1575,19,0,696
60,141,462,19,1,439
251,234,3977,19,6,668
331,113,4914,19,2,344
338,289,2309,19,2,2700
76,97,551,19,0,756
49,36,2103,19,0,379
112,110,141,19,1,736
76,97,1114,19,3,789
130,20,3808,19,0,1142
77,133,53,19,3,380
26,199,2505,19,6,222
340,230,908,19,1,704
76,97,1500,19,2,852
111,236,5038,19,4,386
603,605,808,19,6,117
214,130,3870,19,4,305
62,39,1411,19,5,1426
62,39,2980,19,2,1448
77,192,4733,19,0,115
244,303,257,19,3,898
164,26,140,19,3,454
286,174,3446,19,3,224
156,299,4008,19,3,224
133,46,1391,19,2,723
605,604,3430,19,2,308
15,19,3937,19,2,413
20,331,3020,19,6,241
311,325,5585,19,4,377
337,158,4307,19,2,1323
96,47,5694,19,2,530
140,153,1115,19,0,1467
174,153,3583,19,1,1683
260,501,80,19,2,240
298,16,276,19,4,1403
39,72,1049,19,4,571
26,24,3699,19,0,4125
164,26,2672,19,4,898
125,285,3440,19,3,881
62,52,5547,19,2,861
125,26,2270,19,4,243
289,303,3022,19,3,1068
405,367,768,19,4,461
472,239,3119,19,5,214
192,176,3470,19,4,1107
71,359,1878,19,6,966
123,259,1325,19,5,127
258,152,4594,19,0,537
268,312,4239,19,6,1801
258,185,4297,19,3,358
156,226,4280,19,5,348
133,81,5137,19,0,387
248,322,1499,19,0,180
75,129,5593,19,3,764
287,174,3583,19,2,180
230,229,5902,19,6,240
364,20,5270,19,5,520
141,143,3536,19,2,909
41,81,1022,19,6,527
108,75,5171,19,0,298
341,255,4422,19,3,680
596,522,4189,19,2,1072
341,255,2250,19,1,701
125,133,1391,19,0,416
287,26,2596,19,2,1350
337,199,3230,19,3,225
74,176,512,19,0,540
125,283,3957,19,0,491
6,35,3853,19,2,1495
141,327,1963,19,4,385
59,15,3445,19,5,986
158,309,728,19,4,302
115,181,4802,19,1,1073
26,142,5492,19,1,168
58,505,5559,19,1,488
134,77,4631,19,2,350
6,35,889,19,0,1570
359,291,5702,19,2,307
185,507,5118,19,5,260
113,138,5361,19,0,466
243,231,1743,19,1,718
240,254,2017,19,4,667
75,273,3580,19,6,913
107,365,5009,19,4,709
19,55,3506,19,5,813
414,77,3817,19,0,445
19,55,4840,19,6,842
74,161,4114,19,1,421
81,41,2918,19,1,463
72,147,5721,19,3,421
36,286,3446,19,4,114
37,195,2936,19,4,686
53,16,3760,19,2,1266
53,16,2000,19,6,1309
77,277,1183,19,5,1035
304,240,1453,19,0,412
212,186,5480,19,3,462
304,240,4954,19,0,407
87,87,1590,19,3,2030
174,16,3228,19,3,1143
340,28,4629,19,0,409
164,194,2090,19,3,435
123,502,3868,19,5,142
164,331,2916,19,3,764
4,62,3307,19,2,598
42,62,414,19,1,322
27,236,491,19,4,166
13,349,5455,19,1,171
77,96,5694,19,0,254
113,307,3391,19,1,327
342,19,4683,19,5,348
337,54,986,19,1,540
219,69,666,19,6,461
35,329,5634,19,0,1408
289,16,3172,19,0,953
340,299,3211,19,4,632
164,52,2921,19,6,303
20,192,3537,19,4,995
66,86,1528,19,4,872
41,273,3643,19,0,702
210,130,3992,19,1,182
5,175,4309,19,4,207
229,347,5046,19,1,278
191,55,3836,19,1,557
191,55,3943,19,2,550
212,211,4783,19,0,426
37,176,1252,19,2,734
98,333,3189,19,0,913
131,152,3318,19,4,551
226,117,5607,19,6,179
280,403,1935,19,1,688
88,182,5791,19,1,979
91,54,1076,19,6,605
56,277,4253,19,2,661
48,27,344,19,1,313
423,345,2315,19,1,249
148,263,1093,19,0,450
17,94,4346,19,3,1341
284,62,1900,19,3,879
515,522,4812,19,2,97
423,345,4568,19,4,244
211,28,3054,19,1,1267
287,216,2773,19,3,1669
314,344,5498,19,0,355
38,24,1373,19,5,485
287,113,3628,19,6,1130
73,346,1734,19,6,487
52,59,3145,19,6,527
37,255,2935,19,0,848
54,86,4409,19,0,156
312,304,1467,19,6,392
192,80,1203,19,0,405
4,4,3307,19,6,497
423,322,3425,19,6,470
283,263,5362,19,4,1658
186,128,1770,19,3,421
117,153,94,19,6,273
463,461,2822,19,1,474
156,224,1791,19,5,565
107,91,4498,19,6,421
110,38,2345,19,2,447
98,268,4239,19,1,1252
287,198,5597,19,2,377
67,190,5232,19,0,258
110,38,5739,19,6,451
213,159,5258,19,0,411
13,288,1311,19,3,548
344,298,276,19,6,604
108,282,469,19,4,196
71,91,5638,19,3,295
344,295,3262,19,4,354
20,113,1816,19,5,308
344,325,2977,19,4,305
100,350,4384,19,1,816
27,291,5704,19,1,210
148,149,2094,19,1,291
53,141,5802,19,0,582
240,254,74,18,6,159
253,232,3247,18,1,716
180,212,2379,18,5,875
108,32,1925,18,5,299
212,98,3189,18,4,495
181,180,3242,18,5,1114
29,260,4651,18,6,1376
465,459,2964,18,5,673
53,141,4896,18,4,661
248,419,3535,18,0,525
42,62,5547,18,5,175
287,73,779,18,5,240
359,176,4163,18,0,325
24,161,2055,18,2,269
89,108,5171,18,1,401
305,210,5867,18,4,348
145,199,3453,18,0,237
173,337,986,18,0,565
426,419,3139,18,3,779
225,199,4164,18,0,1062
59,273,5536,18,2,347
89,181,4725,18,5,697
25,199,4408,18,4,378
33,35,5634,18,5,915
349,67,5232,18,0,185
176,359,4822,18,2,271
176,359,4566,18,6,277
250,165,3961,18,6,623
16,69,3385,18,0,250
294,463,5076,18,0,249
217,130,4503,18,6,1029
481,296,550,18,0,1128
91,116,5603,18,6,1475
24,349,2945,18,5,1377
91,376,4979,18,2,1116
62,59,993,18,5,734
62,59,1864,18,0,743
75,241,2575,18,5,525
482,239,5174,18,5,211
107,146,2941,18,4,414
112,47,371,18,3,668
304,303,5471,18,3,207
133,84,3347,18,0,199
224,183,5386,18,2,784
56,194,865,18,1,599
52,146,706,18,6,979
75,24,5113,18,3,948
133,74,757,18,2,245
27,331,2802,18,5,220
334,156,1915,18,3,735
45,168,1111,18,0,319
176,56,1579,18,3,794
7,161,2377,18,3,637
324,94,1857,18,3,488
198,346,2877,18,3,293
277,112,4644,18,0,532
254,240,74,18,6,142
4,272,809,18,2,849
423,248,3308,18,6,223
300,312,381,18,1,686
344,242,967,18,1,264
260,501,5584,18,3,212
49,291,2369,18,3,1027
282,71,5638,18,4,665
48,144,1594,18,2,652
287,29,4490,18,3,739
118,138,695,18,0,215
148,149,5710,18,0,191
515,466,5761,18,6,505
130,69,5698,18,5,210
98,24,3226,18,5,922
44,283,5362,18,4,319
284,255,934,18,3,424
447,463,1341,18,4,1038
198,100,4242,18,1,679
130,282,4903,18,5,1181
205,203,1511,18,1,503
191,107,2056,18,3,199
474,479,263,18,6,391
350,285,4191,18,2,309
162,228,1926,18,1,169
254,312,2642,18,1,237
129,210,580,18,4,1766
285,210,3992,18,6,602
90,195,2211,18,2,255
88,133,5137,18,4,675
426,423,3308,18,4,222
284,341,1361,18,1,1182
307,163,5017,18,1,502
284,341,2250,18,0,1196
52,140,535,18,0,438
87,227,3573,18,2,749
77,110,5686,18,4,812
24,4,3307,18,2,967
342,320,2465,18,0,346
56,74,713,18,3,376
47,110,2940,18,0,472
254,157,5550,18,6,1261
312,312,4010,18,6,86
47,110,910,18,2,499
340,302,1561,18,0,406
195,233,1266,18,2,817
331,48,344,18,6,323
42,62,197,18,2,308
246,316,5901,18,1,436
337,181,4187,18,5,243
258,190,3271,18,6,580
182,110,4532,18,6,357
56,192,5855,18,0,335
50,75,2758,18,0,496
264,196,698,18,6,189
115,153,5673,18,0,237
41,49,2103,18,2,504
327,310,5384,18,1,493
303,246,343,18,3,563
247,255,4145,18,2,3319
382,88,5791,18,6,1050
100,346,5579,18,5,550
127,106,1007,18,5,1064
106,161,4310,18,3,191
175,41,2874,18,0,175
43,91,5603,18,6,446
175,5,2545,18,1,569
120,279,1729,18,6,763
59,178,1451,18,6,480
133,91,4979,18,2,217
24,24,3307,18,2,88
43,273,3067,18,3,1059
81,29,4651,18,6,1185
195,115,4802,18,5,1552
466,447,5108,18,0,527
466,447,5590,18,4,548
58,229,4575,18,5,966
141,326,1955,18,0,1271
465,465,4690,18,5,1014
225,313,1887,18,1,397
426,420,2491,18,4,277
134,30,4744,18,2,874
62,202,4394,18,1,997
337,26,2803,18,2,527
66,56,2581,18,5,211
418,322,5349,18,4,176
86,61,1089,18,2,542
210,130,4903,18,0,187
195,160,1397,18,2,1542
100,199,3529,18,5,418
229,347,3135,18,2,304
75,56,3799,18,4,698
223,67,5263,18,3,281
19,98,4239,18,4,890
212,287,2773,18,0,431
451,447,1341,18,1,234
318,251,4025,18,2,615
205,19,3867,18,6,708
484,234,4150,18,0,1175
210,216,5293,18,4,543
426,423,3425,18,6,218
100,300,3003,18,2,1395
210,130,3808,18,5,220
195,43,5578,18,1,197
16,58,4575,18,1,213
294,463,435,18,3,210
313,160,473,18,6,1198
57,75,1462,18,0,462
196,212,2135,18,5,455
75,284,1800,18,3,618
75,284,2250,18,4,613
50,59,5536,18,4,304
133,24,2055,18,0,424
241,170,5330,18,1,621
426,426,2323,18,5,98
6,4,809,18,4,969
233,80,1715,18,6,130
192,321,1777,18,0,573
47,289,3022,18,0,794
110,175,3499,18,5,1457
140,99,1230,18,3,598
91,198,4242,18,0,205
47,289,2054,18,1,826
195,48,1594,18,2,788
306,323,2388,18,4,403
91,198,2877,18,2,277
57,205,2954,18,0,932
449,453,1133,18,1,181
279,405,2115,18,4,317
67,190,3616,18,6,423
53,47,910,18,6,388
423,247,4145,18,3,597
118,113,2780,18,4,491
16,56,865,18,3,851
36,175,2859,18,1,197
604,605,1331,18,0,870
29,130,5698,18,2,674
56,91,1076,18,5,195
45,50,2480,18,4,181
133,198,2656,18,2,428
283,174,5703,18,6,353
186,383,2657,18,5,536
477,471,5725,18,6,2225
291,13,5455,18,1,948
172,106,4310,18,0,245
53,174,4257,18,6,488
592,589,2866,18,1,405
173,183,673,18,6,1169
100,161,4643,18,2,471
264,126,2371,18,5,770
293,231,3860,18,2,192
364,113,5799,18,0,523
423,345,5387,18,5,304
321,36,1459,18,6,557
174,38,1373,18,1,351
294,463,2444,18,4,3932
199,192,3290,18,3,900
287,107,5009,18,2,284
56,133,2055,18,6,178
80,88,3452,18,0,189
346,119,1540,18,6,253
152,327,3190,18,5,371
62,287,5597,18,3,1330
58,219,3600,18,5,234
304,300,381,18,3,1407
287,289,5849,18,5,875
180,106,4302,18,2,420
21,215,3021,18,2,692
26,24,2945,18,3,254
258,302,4664,18,0,571
174,175,2457,18,0,372
190,340,4854,18,6,387
21,77,3757,18,1,410
81,141,1955,18,4,781
112,33,4262,18,5,608
296,117,3886,18,0,172
287,174,1917,18,6,170
77,80,5283,18,1,390
303,256,3126,18,3,287
43,91,4099,18,0,545
317,107,2941,18,3,685
28,331,4914,18,3,445
43,96,4116,18,1,607
93,302,4108,18,0,434
77,181,3242,18,4,667
115,157,1106,18,0,411
504,258,1565,18,2,196
38,274,1833,18,6,1717
28,331,2967,18,0,524
47,26,1920,18,5,231
227,304,5471,18,0,383
208,203,3170,18,1,491
191,80,859,18,1,480
226,327,2608,18,0,536
303,232,2632,18,4,583
100,74,512,18,6,293
304,295,2139,18,3,849
141,144,4348,18,6,377
35,2,1815,18,0,1062
232,227,5376,18,2,411
349,144,2306,18,5,288
91,138,2423,18,3,957
6,212,5480,18,3,703
47,26,2517,18,0,247
84,130,3048,18,3,1308
212,84,3177,18,2,275
84,29,858,18,0,584
97,33,5634,18,5,456
84,130,3967,18,6,1329
280,135,3089,18,4,485
91,87,3573,18,0,1519
286,26,3920,18,0,867
71,91,140,18,4,237
177,461,1508,18,1,1641
115,300,1748,18,1,265
294,463,4775,18,1,254
117,303,1974,18,3,291
58,223,5263,18,0,344
31,364,4545,18,3,232
131,318,4025,18,4,989
262,411,1217,18,0,487
45,5,2580,18,5,297
19,108,646,18,4,339
133,77,1505,18,6,465
37,68,5904,18,2,437
601,602,2956,18,4,400
106,291,1872,18,1,436
48,58,5559,18,0,856
133,71,3154,18,0,332
205,129,5515,18,5,234
283,174,1373,18,4,316
53,338,4551,18,2,1329
75,321,1554,18,2,555
107,96,5617,18,2,252
177,340,4804,18,1,362
58,219,575,18,1,205
146,75,3580,18,5,467
58,113,4519,18,5,328
176,110,1538,18,0,485
67,343,2745,18,4,219
66,46,2526,18,0,463
349,225,2594,18,4,307
98,50,1367,18,4,266
81,80,972,18,5,998
197,146,924,18,1,842
47,283,3661,18,3,462
328,426,684,18,1,110
366,33,3200,18,6,1770
260,501,3596,18,6,194
67,349,5232,18,5,181
52,89,847,18,4,647
283,47,2054,18,4,630
505,56,5855,18,6,1682
108,75,5593,18,5,308
99,140,275,18,4,1062
51,174,2457,18,1,302
107,255,3966,18,4,777
67,332,4786,18,6,362
28,340,4629,18,1,585
36,199,3290,18,3,672
75,72,2950,18,3,681
197,72,1040,18,1,863
383,77,5694,18,2,744
283,62,993,18,1,1716
61,123,1388,18,1,605
18,110,403,18,4,580
321,37,1252,18,1,371
211,91,897,18,3,625
108,134,5475,18,6,217
48,394,1829,18,3,1659
342,19,1661,18,6,596
117,461,3873,18,0,1343
62,51,1711,18,4,1525
206,339,5516,18,0,240
62,51,2663,18,4,1534
52,81,189,18,4,203
181,38,1833,18,1,289
48,350,3978,18,3,440
48,27,3885,18,0,362
98,120,1729,18,2,1588
287,236,1254,18,1,936
181,226,4983,18,1,1489
199,31,4545,18,5,389
174,117,4183,18,6,1495
283,62,3216,18,5,1796
188,493,5766,18,6,682
312,304,2139,18,4,296
199,118,931,18,4,881
224,332,3264,18,1,587
80,75,3077,18,3,459
100,138,5325,18,4,714
43,174,3228,18,2,529
191,103,883,18,1,301
66,84,4445,18,0,240
40,264,698,18,3,545
261,108,3916,18,3,738
130,210,546,18,2,223
141,35,1815,18,0,772
331,333,3914,18,0,572
133,77,3544,18,1,243
80,15,3803,18,6,425
397,399,4401,18,1,186
49,134,231,18,6,779
71,130,2701,18,5,1037
125,86,3947,18,1,976
45,90,1463,18,3,193
77,262,3417,18,6,1497
51,48,5559,18,0,548
117,226,2608,18,2,150
51,146,571,18,3,795
212,141,1995,18,1,703
211,374,5600,18,0,1310
52,39,1049,18,0,414
81,289,5606,18,3,1025
47,84,1162,18,2,757
331,143,944,18,4,528
223,58,3600,18,4,1188
47,84,3048,18,6,722
47,173,5268,18,6,435
505,58,4519,18,0,306
75,60,1250,18,1,1013
134,75,1299,18,0,175
47,84,3366,18,0,752
470,239,2810,18,5,1631
174,43,5603,18,5,1342
174,47,3022,18,4,491
49,288,5341,18,4,1300
368,280,1935,18,5,398
307,69,1552,18,2,575
505,20,1816,18,1,1975
97,194,1506,18,0,1673
287,198,4535,18,4,514
97,194,3841,18,1,1678
196,100,3309,18,4,404
605,603,3352,18,3,143
58,61,1585,18,5,308
58,304,1453,18,2,1397
133,364,5270,18,4,425
133,350,5734,18,3,687
49,175,1168,18,3,383
51,41,4136,18,3,669
51,176,4515,18,4,936
341,255,1616,18,3,418
62,6,5480,18,4,990
142,192,5020,18,6,742
67,238,1486,18,2,1393
51,176,4970,18,6,969
251,462,2654,18,3,943
195,195,2362,18,6,63
77,15,1316,18,6,989
133,140,1346,18,3,563
181,118,2780,18,6,764
204,345,5592,18,1,648
212,37,5904,18,4,607
322,345,5631,18,5,386
376,128,5795,18,2,389
199,26,553,18,0,325
173,255,3718,18,6,840
